Nombre de génération, Nombre d'étapes, x, y, z, seuil
899,56,12502,7135,10089,29444
900,1117,13878,10373,-19132,5093
902,138,8188,8112,-2116,14137
903,34,4116,7898,9173,21068
904,26,5126,2375,10957,18313
905,72,-426,1915,4913,6381
906,412,-12571,16637,2144,6206
907,698,20622,11433,-2935,29006
909,88,8772,-72,-391,8237
910,410,-12658,7372,8645,3339
911,43,13006,7257,6275,26303
912,34,3266,9286,4685,17147
913,91,7828,8737,7796,24202
914,416,-4468,7020,5712,8225
915,34,13781,11310,4122,29131
916,153,-1492,4239,3825,6569
917,152,7512,-4491,5876,8859
918,158,8061,3263,1920,13223
919,4,1898,9018,8445,19318
920,116,170,3978,8071,12215
921,24,9964,9310,10241,29510
922,34,8214,10182,3747,21957
923,57,10558,10789,8510,29593
924,41,4948,5234,-287,9846
925,135,2197,8670,5835,16644
926,344,-5951,26130,8821,28771
927,208,5822,12502,10783,29073
928,4,5929,7875,5848,19503
929,9,10236,9161,3348,22684
930,246,5040,2186,13539,20749
931,80,10798,7193,8704,26442
932,329,21482,14071,-8151,27204
933,220,8904,9129,724,18658
934,114,-1297,9768,4886,13333
935,95,83,3146,8232,11370
936,129,5469,42,-1518,3971
937,2,9637,7271,2489,19373
938,141,6811,-4430,10979,13335
939,28,13209,11138,3522,27726
940,42,4696,1422,1965,8024
941,351,7337,12477,10125,29812
942,89,11349,2284,1186,14687
943,355,20071,-2254,4098,21838
944,61,716,7427,1494,9622
945,302,2161,16135,8980,27193
947,175,5416,18753,-5095,18948
948,11,9368,2323,8528,20089
949,2065,7203,-57904,56572,5847
950,1063,30880,-10658,-12999,7182
951,420,6717,5299,-7754,4252
952,20,11108,11031,6994,29053
953,105,8853,1130,2852,12749
955,140,7482,6537,12503,26396
956,419,15997,-9036,229,7127
957,23,4455,9895,2790,17019
958,24,5445,7162,4872,17421
959,40,6109,14072,10075,29982
960,23,7429,6972,9518,23747
961,2,3362,2157,4394,9863
962,272,11787,3951,8166,23788
963,219,-1925,441,17703,16179
964,33,3663,11968,9158,24739
965,23,2621,6197,7453,16192
966,24,5834,4007,9226,18928
967,254,7286,8892,-7620,8496
968,19,10500,5271,9003,24727
969,44,6320,8476,10754,25402
970,160,5902,3646,7948,17394
971,305,-10137,258,14110,4199
972,97,4001,810,5338,10080
974,240,11514,-1798,-3234,6450
975,311,153,16620,-6407,10317
976,208,4198,6728,678,11578
977,21,6940,11903,7388,26153
978,39,7687,5947,13033,26561
979,154,-2718,2285,9011,8504
980,30,3024,6625,9852,19374
981,85,8258,5776,809,14754
982,37,13188,4596,6867,24546
983,79,4303,-4074,4537,4722
984,34,8915,2134,7777,18672
986,23,12723,2560,5033,20257
987,16,8876,6975,6267,22026
988,31,10563,6501,7416,24419
989,94,6777,6196,3747,16717
990,752,-2037,13639,-3447,8136
991,25,11569,3864,3776,19059
992,716,44797,-18554,-15527,10688
993,27,11025,9794,3252,23944
994,286,10329,2386,-4423,8251
995,60,5774,2082,6850,14692
996,489,5876,2989,18963,27601
997,109,5685,7831,6680,20122
999,7,4391,8438,9249,21952
1000,28,5178,8643,9355,22975
1001,246,2220,-3568,7130,5777
1002,15,8462,5729,5926,19964
1003,44,5083,8993,14006,27963
1004,42,10446,6392,11108,27836
1005,510,19336,5285,-18821,5777
1006,2216,-16900,-6473,28412,5034
1007,898,7916,-28049,35658,15398
1008,757,13437,-8199,4724,9929
1009,71,5964,9266,-158,14941
1010,394,-325,-1001,5070,3714
1011,24,9043,2716,7292,18962
1012,219,-3098,14777,9694,21215
1013,303,8076,7097,-11587,3556
1014,364,-10461,14516,4162,8180
1015,237,9186,2076,4847,16074
1016,108,7922,-1586,4813,11083
1017,4542,-240940,69724,176692,5428
1018,345,7170,-3075,23650,27551
1019,42,8447,6972,9771,25142
1020,21,9085,2503,7756,19309
1021,20,3326,11109,5444,19690
1022,154,8053,2526,3080,13618
1023,358,4242,12765,11311,28041
1024,14,4842,5698,10308,20793
1025,476,4683,959,-266,5373
1026,183,6326,-1686,9451,13969
1027,57,6411,9958,13634,29811
1028,45,7753,7310,8475,23457
1029,45,12513,5154,10781,28256
1030,127,-1859,5028,7999,11113
1031,209,2466,6023,-4655,3829
1032,12,3721,5133,10453,19307
1033,239,2520,9454,7860,19728
1034,559,18305,12743,-7642,23359
1035,138,5236,9125,3461,17787
1036,159,3313,6262,51,9605
1037,153,7536,1286,9134,17818
1038,4,2418,3509,3757,9675
1039,62,5548,1944,3705,11170
1040,590,8921,3723,12535,25115
1041,230,-3588,-2020,10486,4841
1042,58,5052,11703,10802,27418
1043,226,7287,11015,-6457,11741
1044,39,9229,7854,7038,24081
1045,39,7360,13900,5001,26213
1046,10,2332,2837,1492,6624
1047,370,8542,-4243,314,4589
1048,379,-4386,16579,-6075,6095
1049,25,7396,5948,10879,24200
1050,502,-5964,-3868,15295,5453
1051,308,13854,5062,3154,21913
1053,390,2238,-32,9037,11241
1054,98,5946,3918,-441,9403
1056,127,2534,1258,6345,10100
1057,211,7996,4958,17224,29969
1058,150,10571,-371,5799,15969
1059,205,7312,10893,6450,24452
1060,347,12149,8858,2790,23630
1061,348,5999,14387,4506,24711
1063,863,-7445,316,16261,9083
1065,191,-436,7234,6576,13299
1066,85,8384,-1271,-963,6092
1067,43,5006,11206,12490,28682
1068,40,11367,8437,8194,27818
1069,127,-1378,3576,8032,10203
1070,72,6051,-66,3599,9495
1071,21,8533,3286,8215,20018
1072,96,6482,1927,5057,13445
1074,117,-457,1819,8250,9572
1075,12,5161,10092,9307,24513
1076,110,4204,-1617,4178,6720
1077,146,8833,861,10532,20036
1078,33,10890,4803,12151,27622
1079,48,6945,4083,12730,23577
1080,41,7449,6117,9666,23028
1081,368,-6741,5925,22501,21570
1082,1436,-8028,-5292,19096,5765
1083,255,-2072,10202,11112,19065
1084,252,3671,4651,11498,19760
1085,32,5499,7875,3475,16708
1086,19,1746,8675,9826,20100
1088,93,7313,2151,13340,22581
1089,39,10442,4965,8359,23664
1090,15,6826,3325,8707,18714
1091,137,-4109,3821,14157,13826
1092,179,645,6388,6039,12984
1093,24,12176,10680,6976,29822
1094,320,8915,10678,-14770,4795
1095,2352,-43456,3745,43149,3420
1096,107,1070,8051,-2411,6661
1097,740,-3040,19125,-9376,6645
1098,548,-1420,21341,-15136,4777
1100,62,1160,3328,4636,9076
1101,35,6424,11932,6552,24788
1102,33,11484,4887,12253,28569
1103,42,7807,6924,10478,25122
1104,32,4586,5032,11690,21167
1105,1,401,4354,7493,12179
1106,118,-770,3337,11231,13673
1107,7,8930,2936,775,12551
1108,437,-20483,11620,19981,11016
1109,994,-8853,-7814,22666,5972
1110,40,9165,9220,11442,29629
1111,41,9387,6941,11127,27214
1112,130,10657,430,2579,13541
1113,133,6746,2519,6176,15356
1114,1323,-20925,-5927,30674,3806
1115,37,7457,6180,10587,24094
1116,114,2189,4344,8192,14581
1117,121,4658,-3685,9027,9962
1118,134,5392,-928,183,4619
1119,465,4890,23326,-5817,22359
1120,44,11892,9130,6164,26972
1121,29,12963,10515,4505,27748
1122,28,4454,10965,6102,21521
1123,46,8288,6937,12700,27763
1124,732,-477,-4518,21085,16067
1125,9,2119,7227,8424,17643
1126,32,3093,389,2630,6056
1127,26,3631,3809,7367,14757
1128,15,7634,1974,675,10223
1129,108,2604,8092,293,10959
1130,111,2716,4834,3755,11223
1131,755,-3222,-18187,30220,8807
1132,105,1349,4071,12330,17679
1133,42,8166,7840,5585,21467
1134,547,12864,-21587,30706,21818
1135,29,6129,5692,7623,19385
1136,279,1022,998,4358,6344
1137,333,6588,17880,2232,26647
1138,42,4645,211,6482,11278
1140,247,-3023,-4474,17428,9931
1141,32,12041,10101,3294,25194
1142,27,2603,8073,5737,16399
1143,388,11004,2088,-10058,3014
1144,147,6854,2427,8891,18032
1145,33,6432,5057,8827,20224
1146,21,8702,4555,8496,21669
1147,13,10351,7030,7422,24766
1148,16,4893,6679,2719,14158
1149,23,6844,5474,4923,17208
1150,731,21286,19832,-18761,22147
1151,104,2026,3758,4029,9787
1152,39,11369,6549,9464,27255
1153,1,4770,214,5632,10583
1154,47,12814,6491,9768,28978
1155,875,1218,31548,-29205,3558
1156,211,-5183,17795,12753,25217
1158,37,9182,12618,2248,23855
1159,109,3042,4214,4438,11614
1160,23,4912,7661,5948,18383
1161,33,10818,5248,9571,25574
1162,83,2654,8499,178,11245
1163,31,4038,3192,-2204,5020
1164,94,3482,3313,970,7711
1165,0,529,8616,6500,15589
1166,139,3203,3783,4320,11205
1167,692,-12652,-6925,30902,11261
1168,36,6672,7588,9901,24061
1169,111,8449,4072,2114,14552
1170,10,4263,5008,4228,13454
1171,129,4551,11920,-2009,14355
1172,328,-417,1219,25748,26335
1173,826,4100,33094,-28755,8378
1174,156,6825,2619,-2428,7010
1175,26,8374,6635,8061,22859
1176,217,6994,6370,6607,19840
1177,107,8584,-404,2944,11066
1178,299,8026,4507,-3287,9218
1179,341,-4353,20879,11333,27738
1180,176,4225,14018,-7681,10474
1181,81,3648,6407,4014,14036
1182,17,10146,3151,4318,17554
1184,17,3701,2329,6373,12391
1185,143,4024,3575,10006,17555
1186,5,7840,5792,3203,16705
1187,223,2302,6289,3565,12047
1188,6,6022,7011,6233,19265
1189,43,10709,3816,11230,25532
1190,28,9214,12294,5847,27278
1191,57,2225,7444,991,10578
1192,29,10907,6078,12655,29423
1194,242,7553,14645,-7729,14367
1195,20,4833,10403,3544,18682
1196,227,12166,2329,12624,26926
1197,30,11160,4050,10369,25550
1199,139,7129,8097,-856,14337
1200,48,3978,11790,12276,27787
1201,36,4159,12082,3469,19535
1202,78,8021,1005,7084,16075
1203,156,7738,4226,4699,16596
1204,115,-614,10570,5152,14980
1205,22,9462,1946,3412,14680
1206,561,-1887,-2790,10286,5574
1207,63,9192,11036,9710,29806
1208,77,6156,1269,562,7950
1209,45,5777,9340,10754,25643
1210,212,18189,4705,6526,29217
1211,28,8429,9935,4552,22910
1212,11,6529,3109,9054,18628
1213,37,8154,7245,6080,21422
1214,6,5797,9364,548,15661
1215,160,1085,2772,8851,12600
1216,38,7435,13076,9592,29918
1217,50,9463,8863,7596,25879
1218,13,4688,9466,10565,24600
1219,25,4499,9008,11293,24647
1220,25,6101,10038,4559,20554
1221,52,9736,9003,7271,25756
1222,23,11497,9035,6203,26609
1223,31,8603,9585,6569,24676
1224,160,8166,4417,-994,11485
1225,358,3700,9056,3328,16044
1226,251,2301,5460,7732,15484
1227,73,3801,153,3423,7376
1228,91,9429,-701,8666,17364
1229,224,10131,1973,-390,11660
1230,24,8226,9074,2804,19918
1231,209,9503,5439,12290,27034
1232,221,8414,3915,6008,18180
1233,137,12826,3281,-903,15189
1234,310,430,7573,4423,12387
1235,463,-5035,20286,-4982,10204
1236,51,4425,8657,14575,27635
1237,245,12557,4896,8398,25723
1238,36,12621,7632,6464,26628
1239,15,4429,9428,3961,17787
1240,8,10293,2452,5558,18287
1241,0,2110,2762,8180,12956
1242,124,7122,3241,6110,16473
1243,1,2920,6216,7153,16152
1244,34,4782,12283,7630,24522
1245,26,6500,11342,6206,24002
1247,34,9699,4485,9918,24058
1248,9,9622,1690,1735,12948
1249,345,8302,12792,-11450,9622
1250,126,283,11513,2132,13814
1251,302,-3882,10460,8740,15278
1252,165,12925,-4800,4742,12795
1253,322,-1987,13766,13910,25628
1254,36,11117,11448,7581,29896
1255,17,5177,8385,9797,23180
1256,42,8140,6238,7567,21729
1257,315,897,176,6982,8018
1258,622,20588,8854,-22922,6473
1259,62,4385,-45,4533,8835
1260,15,7446,5852,8711,21979
1262,47,10345,7648,10269,28059
1263,79,2373,3543,5080,10943
1264,379,-9251,14125,11411,16161
1266,191,6495,-2919,9698,13193
1267,227,17797,4331,2586,24573
1268,299,-679,22743,5289,27182
1269,30,6239,5123,1995,13300
1270,138,2618,4300,8646,15491
1271,242,6767,-1183,5768,11256
1272,52,8113,12326,8650,28884
1273,209,4095,-772,3712,6966
1274,49,12399,5946,5568,23868
1275,16,9535,2949,6020,18467
1276,645,3481,-11905,38689,29982
1278,18,5156,4377,3213,12683
1279,79,4038,6288,111,10402
1280,212,8086,3560,15346,26871
1281,41,4892,13769,4552,23166
1282,15,8951,2201,10513,21555
1283,35,8768,8308,6044,23052
1284,15,8033,2561,10971,21387
1285,17,9459,5150,4730,19156
1286,21,7392,9632,8020,24851
1287,185,12400,7694,-2449,17505
1289,101,3178,2315,10914,16314
1290,319,28321,-2517,-3918,21779
1291,447,-6015,31732,-1982,23717
1292,105,5908,4265,-4564,5560
1293,1,8689,9665,6520,24824
1294,450,12286,2679,-606,14340
1295,181,15498,4599,4133,24007
1296,213,19136,2754,2872,24691
1298,124,-2785,7216,5486,9896
1299,519,-11624,9223,14496,12014
1300,215,3611,-2642,11512,12375
1301,65,2438,4522,5334,12212
1302,2,2577,6717,9095,18275
1303,114,2662,4251,13577,20365
1304,329,6043,-1592,23630,27927
1305,64,1160,1427,2460,5004
1306,365,3298,1136,5226,9632
1307,97,27,9295,10131,19300
1308,35,6666,9326,10818,26566
1309,235,-5623,10714,9739,14748
1310,28,7058,11557,8906,27297
1311,115,8301,5395,-189,13404
1312,33,9166,6891,6650,22686
1313,328,9645,2277,-4823,7045
1314,533,-21049,16925,12452,8301
1315,200,7538,11907,1548,20913
1316,88,8312,-3340,2471,7379
1317,370,-5368,26020,-5375,15168
1318,1055,5725,-10936,12117,6901
1321,31,6399,6770,5458,18479
1322,46,10679,9042,9940,29397
1323,1213,25701,-60990,41456,6154
1324,700,-21966,31291,14438,23686
1325,110,758,8304,5831,14882
1326,25,4314,5299,1730,11291
1328,24,8889,11691,7734,28287
1329,784,9502,-24498,18833,3802
1330,5,9784,3323,2412,15494
1331,92,603,3431,2792,6777
1332,154,3095,-5939,12472,9543
1333,7,8847,6493,9463,24762
1334,368,-6092,5634,4444,3948
1335,71,1439,2382,-413,3406
1336,18,9817,6398,10153,26258
1337,24,11897,4298,7847,23984
1338,338,24595,4756,-1576,27573
1339,271,5788,6069,75,11879
1340,28,5779,4706,5896,16330
1342,60,16160,6416,6455,28769
1343,120,8544,7913,4308,20652
1344,1079,28556,-13995,-10941,3586
1345,206,1432,1166,3855,6424
1346,194,14,1697,9367,10998
1347,95,3460,2549,1574,7530
1348,418,6976,-6506,2914,3369
1350,110,8172,7663,480,16182
1351,200,10183,2581,14038,26629
1352,47,7193,11752,5724,24516
1353,49,7957,13373,7992,29253
1354,43,3078,9857,3774,16641
1355,120,-926,3325,10173,12536
1356,285,7183,-3107,4543,8552
1357,161,8468,8848,-3207,14086
1358,175,8586,8691,5826,22885
1359,108,10526,8372,2148,20877
1360,32,10304,2077,5035,17396
1361,28,2064,13214,7995,23215
1362,161,12615,-2082,9715,20081
1363,500,13874,11754,2099,27526
1364,106,412,2900,3501,6809
1365,32,9317,12214,5200,26546
1366,292,2117,4966,1109,8181
1367,44,9417,9121,7472,26001
1368,36,8532,6093,8827,23290
1369,23,10033,2662,5550,18213
1370,213,8265,8967,9115,26226
1371,133,4777,1772,4163,10695
1372,25,8621,10559,4289,23259
1373,9,7612,2574,8973,19084
1374,35,12881,5265,11741,29745
1375,30,10671,9628,5841,26013
1376,3,2062,4575,703,7339
1377,113,916,4155,1225,6273
1378,367,17570,-13103,5012,9395
1379,114,-4147,-1153,9201,3866
1380,40,4580,11805,8021,24273
1381,97,2003,4190,6451,12629
1382,200,4864,1401,1337,7588
1383,17,825,7175,9145,17145
1384,1,5103,2190,1363,8618
1385,28,9804,4579,4094,18382
1386,102,7473,-3963,7491,10951
1388,124,1038,13522,7549,21991
1389,144,3340,3656,12170,19071
1390,453,-21840,10453,18177,6750
1391,477,-3393,-6643,14205,4168
1392,12,9299,1050,10195,20438
1394,37,10911,9265,4043,24059
1395,795,-13200,16052,3546,6339
1396,27,11889,6904,7152,25772
1397,645,19268,7238,-22708,3798
1398,631,1164,634,27657,29230
1399,436,-14708,1912,19030,6201
1401,264,-2114,12684,6611,17084
1402,221,17423,396,11139,28811
1403,727,29833,-12218,7675,25089
1404,142,11169,1060,-6444,5761
1405,43,-691,2650,3416,5360
1406,44,10148,8390,9818,28279
1407,505,-5396,-131,24114,18581
1408,71,8510,8221,6846,23456
1409,130,4442,4552,6849,15791
1410,101,3689,7652,1572,12799
1411,327,3632,-2901,25830,26391
1412,295,11813,7897,8442,27970
1413,1131,43837,-13486,-26076,4235
1414,6,8814,7061,6157,22026
1415,93,6057,-2610,3844,7286
1416,141,7960,6052,1964,15876
1417,255,4202,282,2991,7407
1418,159,5806,7047,3158,15881
1419,25,7877,8536,13174,29470
1420,49,5986,10334,8497,24691
1421,92,5690,3564,8500,17712
1422,19,6425,1292,11704,19312
1423,216,10813,7307,11127,29247
1424,1470,-28423,28799,7096,7434
1426,9,2744,753,2977,6463
1427,426,32277,-4391,-7190,20573
1429,21,9720,1577,9080,20235
1431,103,6900,-2851,6369,10345
1432,192,-1564,-2202,12328,8533
1433,205,9610,5349,-2236,12619
1434,38,6586,10307,11928,28591
1435,30,3198,8804,10836,22837
1436,34,5066,7059,12116,24174
1437,10,3581,740,5081,9361
1438,9,8167,8709,4250,21079
1439,187,12349,-2379,4178,14116
1440,126,2206,2740,6015,10866
1441,53,9774,8285,7309,25154
1442,20,11469,7778,3941,23179
1443,470,4983,15331,5811,26078
1444,11,8731,10156,4737,23569
1445,30,5017,7245,9405,21555
1446,27,6908,6852,10502,24155
1447,339,975,6834,-789,6974
1448,837,-16063,-14616,35873,5157
1449,108,7151,4540,3773,15409
1450,1109,-32366,28975,7391,3983
1451,29,11217,11259,6357,28631
1452,102,-3460,7286,6211,9984
1453,41,5555,14864,8443,28808
1454,238,12473,3986,3888,20248
1455,31,5677,7270,9597,22524
1456,59,5181,2383,6573,14049
1458,177,16111,231,2938,19177
1459,26,5862,7547,4959,18270
1460,0,4079,5154,8286,17498
1461,898,2742,-13470,15310,4541
1462,121,4072,1407,11352,16723
1463,206,-660,14602,14375,28315
1464,697,27092,-20415,-3054,3606
1465,25,1793,10951,2625,15269
1466,489,9074,2141,5514,16661
1467,218,-1186,3855,801,3451
1468,105,3592,4308,-131,7719
1469,20,10412,8023,9466,27810
1471,43,12080,6813,7725,26580
1472,8,5277,4838,2044,12131
1473,363,21506,5997,985,28218
1475,140,-4015,12659,-2303,6294
1476,69,4023,2899,3249,10104
1477,27,9537,5889,3495,18902
1478,23,11434,1109,12309,24774
1479,103,6720,5239,-3668,8266
1480,219,14151,8181,3909,26216
1481,101,8706,4344,4095,17068
1482,3,4601,4869,8741,18197
1483,29,1952,11814,6215,19860
1484,58,1791,2510,2802,7034
1486,220,9652,6747,-8390,7988
1487,177,5421,124,13410,18905
1488,60,31,2012,6360,8373
1489,39,2799,7243,8465,18415
1490,5,6285,6457,9158,21814
1491,184,-2701,7888,7020,12156
1492,29,3165,9645,5609,18290
1493,306,6302,-7063,6657,5855
1495,171,8658,6317,7201,21980
1496,211,10314,-7516,10754,13455
1497,27,4615,3855,11234,19563
1498,18,9937,9280,4546,23584
1500,178,1506,7211,3495,12106
1501,40,11165,5217,4539,20803
1502,12,9616,9770,5778,25159
1503,45,8302,8497,12269,28980
1504,31,4923,5850,13274,23908
1505,34,5004,4797,8355,18116
1506,31,7552,5227,4817,17575
1507,189,962,5359,11886,18134
1508,193,3940,-1573,8184,10540
1509,977,10057,-45765,39370,3629
1510,21,6560,4765,4107,15289
1511,0,896,1588,9051,11448
1512,65,1337,7807,3515,12648
1513,8,7810,2492,7888,18091
1514,96,6321,1933,-581,7637
1515,34,5361,3641,13077,21898
1517,101,972,3656,6344,10948
1518,566,-18291,-2461,24408,3629
1519,313,-7522,13302,14553,20187
1520,27,1751,1722,998,4443
1521,547,-4871,3398,4519,3041
1522,2951,40997,7327,-45102,3197
1523,135,7508,50,4890,12393
1524,229,13673,5795,4650,24037
1525,31,3071,3711,12234,18846
1526,89,4227,5374,6967,16453
1527,89,-3524,5301,2642,4401
1528,125,8723,1822,11452,21790
1529,53,8327,13223,7825,29100
1530,35,11571,9427,7334,28177
1531,36,13273,6754,5470,25466
1532,214,12013,7775,5581,25310
1533,145,5252,10516,-3278,12400
1534,51,8979,8911,12068,29920
1535,15,9844,9277,4765,23856
1536,18,9317,6228,6333,21827
1537,18,3347,5208,10135,18534
1538,216,9496,10293,1578,21315
1539,48,7179,1349,1471,9979
1540,82,6672,6009,8823,21423
1541,611,21639,13024,-27894,6756
1542,21,5024,2819,10060,17800
1543,34,5580,213,-1115,4637
1544,1,7597,1326,8827,17689
1545,291,-7763,13388,20080,25657
1546,166,1966,13387,4354,19578
1547,28,7523,11290,6631,25424
1548,16,11451,8788,8376,28559
1549,149,-3579,9726,-455,5651
1550,40,14655,6143,6702,27393
1551,47,10314,6078,8559,24843
1552,1,8146,7512,10149,25731
1553,22,9945,2946,2281,15081
1555,138,5396,7586,9254,22125
1556,11,3883,5974,4934,14650
1557,35,661,-879,7482,7217
1558,241,16947,-3852,6987,19974
1560,179,3345,4004,6973,14299
1561,671,12418,12819,-14344,10801
1562,123,-141,7528,6839,14142
1563,59,7842,6999,7146,21838
1565,118,3984,3626,3192,10726
1566,600,19007,-2608,-9871,6505
1567,32,8107,4400,7611,19934
1568,41,10818,3646,8599,23016
1569,49,8092,10247,9795,27921
1570,29,10626,5968,8306,24712
1571,227,-978,4371,2347,5711
